epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,1704.32,0.19424,0.14459,0.81576,0.87674,0.76853,0.86275,0.68778,1.07143,1.07334,1.33275,0.000109,0.000109,0.000109
182,1738.72,0.19458,0.14539,0.81384,0.88287,0.76334,0.86388,0.68608,1.08957,1.06727,1.34207,0.00010405,0.00010405,0.00010405
183,1773.03,0.19138,0.14329,0.81358,0.88739,0.75551,0.86249,0.68449,1.09093,1.10952,1.3443,9.91e-05,9.91e-05,9.91e-05
184,1807.41,0.19044,0.14204,0.81318,0.88206,0.7592,0.86344,0.68589,1.08584,1.12637,1.33702,9.415e-05,9.415e-05,9.415e-05
185,1841.79,0.19192,0.14202,0.81436,0.87808,0.75886,0.86356,0.68549,1.08792,1.11085,1.33704,8.92e-05,8.92e-05,8.92e-05
186,1876.18,0.19077,0.1427,0.81324,0.88151,0.76072,0.86123,0.68595,1.07996,1.10045,1.33698,8.425e-05,8.425e-05,8.425e-05
187,1910.36,0.19092,0.14305,0.81203,0.88013,0.76863,0.86575,0.68671,1.08357,1.06582,1.34521,7.93e-05,7.93e-05,7.93e-05
188,1944.54,0.18711,0.14137,0.81262,0.87561,0.77058,0.86524,0.68754,1.08628,1.05555,1.34996,7.435e-05,7.435e-05,7.435e-05
189,1978.6,0.18941,0.1424,0.81189,0.87473,0.7646,0.86354,0.68942,1.08094,1.06754,1.34706,6.94e-05,6.94e-05,6.94e-05
190,2012.96,0.18555,0.13979,0.814,0.87994,0.76352,0.86641,0.69075,1.07926,1.06265,1.3458,6.445e-05,6.445e-05,6.445e-05
191,2047.67,0.15574,0.11343,0.77628,0.86939,0.77813,0.85006,0.66821,1.06658,0.98236,1.34981,5.95e-05,5.95e-05,5.95e-05
192,2081.71,0.15053,0.11072,0.77748,0.86637,0.77286,0.8437,0.66182,1.06831,0.98145,1.35504,5.455e-05,5.455e-05,5.455e-05
193,2115.73,0.14915,0.10971,0.77545,0.8651,0.77353,0.84835,0.6687,1.05741,0.98894,1.34984,4.96e-05,4.96e-05,4.96e-05
194,2149.74,0.14246,0.10627,0.77533,0.86837,0.77414,0.84913,0.66899,1.06767,0.99342,1.35259,4.465e-05,4.465e-05,4.465e-05
195,2183.74,0.13828,0.10453,0.77393,0.87138,0.76843,0.85035,0.67099,1.06727,1.01065,1.34749,3.97e-05,3.97e-05,3.97e-05
196,2217.72,0.14097,0.10578,0.7726,0.87378,0.77072,0.85338,0.67225,1.08353,1.01809,1.35408,3.475e-05,3.475e-05,3.475e-05
197,2251.67,0.14107,0.10599,0.77327,0.87553,0.76991,0.8535,0.67438,1.07893,1.0157,1.35356,2.98e-05,2.98e-05,2.98e-05
198,2285.65,0.13564,0.10211,0.77421,0.87704,0.7657,0.85237,0.67559,1.07134,1.02505,1.34655,2.485e-05,2.485e-05,2.485e-05
199,2319.68,0.13802,0.10359,0.77114,0.87631,0.76673,0.85155,0.67379,1.07377,1.02261,1.3481,1.99e-05,1.99e-05,1.99e-05
200,2353.54,0.13487,0.10167,0.77354,0.87528,0.76659,0.85184,0.67476,1.07258,1.02769,1.34814,1.495e-05,1.495e-05,1.495e-05
