epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
164,3005.33,0.23132,0.16729,0.82097,0.88418,0.7585,0.85384,0.67906,1.04655,1.09212,1.29369,0.00019315,0.00019315,0.00019315
165,3042.38,0.2309,0.16888,0.82379,0.87935,0.76996,0.85774,0.68023,1.03915,1.04954,1.29301,0.0001882,0.0001882,0.0001882
166,3079.42,0.22614,0.16585,0.82164,0.87155,0.77109,0.85685,0.68093,1.03788,1.05172,1.28716,0.00018325,0.00018325,0.00018325
167,3116.43,0.22554,0.16677,0.82098,0.86346,0.76736,0.85033,0.6783,1.04884,1.08764,1.30269,0.0001783,0.0001783,0.0001783
168,3153.46,0.23014,0.16726,0.82266,0.87304,0.75818,0.85198,0.68109,1.04729,1.11262,1.29844,0.00017335,0.00017335,0.00017335
169,3190.42,0.22735,0.16407,0.81883,0.87829,0.75594,0.85092,0.67946,1.04982,1.1572,1.29067,0.0001684,0.0001684,0.0001684
170,3227.4,0.22328,0.16249,0.81774,0.86711,0.76672,0.85518,0.68123,1.05451,1.1104,1.29864,0.00016345,0.00016345,0.00016345
171,3264.34,0.22556,0.16412,0.82353,0.87074,0.75496,0.85466,0.68548,1.05652,1.1615,1.2986,0.0001585,0.0001585,0.0001585
172,3301.43,0.22073,0.1624,0.81903,0.86935,0.76534,0.85609,0.68633,1.03257,1.10217,1.28755,0.00015355,0.00015355,0.00015355
173,3338.46,0.22101,0.16296,0.81664,0.8862,0.75149,0.85487,0.68368,1.03666,1.09441,1.28598,0.0001486,0.0001486,0.0001486
174,3375.4,0.22052,0.16123,0.82007,0.87989,0.76205,0.8574,0.68635,1.03719,1.08916,1.2873,0.00014365,0.00014365,0.00014365
175,3412.4,0.21537,0.15951,0.81799,0.88663,0.74904,0.85546,0.68704,1.04237,1.11937,1.29449,0.0001387,0.0001387,0.0001387
176,3449.42,0.21182,0.15633,0.81603,0.8947,0.7525,0.85897,0.68934,1.0427,1.10762,1.30669,0.00013375,0.00013375,0.00013375
177,3486.39,0.21878,0.16119,0.81861,0.88037,0.765,0.85847,0.68687,1.05039,1.08166,1.31049,0.0001288,0.0001288,0.0001288
178,3523.34,0.21156,0.15781,0.81841,0.88084,0.76891,0.85894,0.68513,1.05189,1.05629,1.3193,0.00012385,0.00012385,0.00012385
